HX341647,14/7/12,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1512
HX341888,14/7/12,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,711
HX341650,14/7/12,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,322
HX341614,14/7/12,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,131
HX341604,14/7/12,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Y,N,424
HX341806,14/7/12,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,713
HX341622,14/7/12,ASSAULT,AGGRAVATED: HANDGUN,GAS STATION,N,N,1914
HX342054,14/7/12,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,RESIDENCE,N,N,2534
HX341620,14/7/12,ROBBERY,ARMED: HANDGUN,STREET,N,N,412
HX341626,14/7/12,BURGLARY,FORCIBLE ENTRY,RESIDENCE,N,N,431
HX341603,14/7/12,NARCOTICS,POSS: CRACK,SIDEWALK,Y,N,1531
HX341637,14/7/12,BATTERY,SIMPLE,TAXICAB,N,N,1935
HX341630,14/7/12,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,Y,N,2213
HX341661,14/7/12,THEFT,RETAIL THEFT,GAS STATION,N,N,835
HX341623,14/7/12,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,Y,N,913
HX341664,14/7/12,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,Y,N,1233
HX341641,14/7/12,BATTERY,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,N,N,1012
HX342850,14/7/12,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,N,Y,314
HX341670,14/7/12,MOTOR VEHICLE THEFT,AUTOMOBILE,HOSPITAL BUILDING/GROUNDS,N,N,235
HX342374,14/7/12,ROBBERY,AGGRAVATED,STREET,N,N,1924
HX341677,14/7/12,ROBBERY,STRONGARM - NO WEAPON,ALLEY,N,N,1022
HX341635,14/7/12,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,Y,N,714
HX341656,14/7/12,ASSAULT,AGG PO HANDS NO/MIN INJURY,STREET,Y,N,825
HX341638,14/7/12,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,N,Y,1831
HX341655,14/7/12,ASSAULT,AGG PO HANDS NO/MIN INJURY,STREET,Y,N,832
HX341657,14/7/12,BATTERY,DOMESTIC BATTERY SIMPLE,GAS STATION,Y,Y,323
HX341665,14/7/12,BATTERY,SIMPLE,APARTMENT,N,N,533
HX341651,14/7/12,BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,RESIDENCE PORCH/HALLWAY,Y,N,2432
HX341618,14/7/12,HOMICIDE,FIRST DEGREE MURDER,STREET,Y,Y,825
HX341685,14/7/12,ROBBERY,STRONGARM - NO WEAPON,PARK PROPERTY,N,N,1931
HX341652,14/7/12,BATTERY,SIMPLE,STREET,N,N,1214
HX341682,14/7/12,THEFT,$500 AND UNDER,BAR OR TAVERN,N,N,1433
HX342498,14/7/12,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,N,N,713
HX341634,14/7/12,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,Y,N,921
HX341659,14/7/12,CRIMINAL DAMAGE,TO VEHICLE,GAS STATION,N,N,1223
HX341644,14/7/12,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,Y,Y,1024
HX341653,14/7/12,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1532
HX341663,14/7/12,CRIMINAL DAMAGE,TO VEHICLE,SIDEWALK,Y,Y,823
HX347100,14/7/12,BURGLARY,UNLAWFUL ENTRY,APARTMENT,N,N,2514
HX346258,14/7/12,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),N,N,1723
HX344741,14/7/12,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,2534
HX344033,14/7/12,ROBBERY,STRONGARM - NO WEAPON,ALLEY,N,N,1412
HX504402,14/7/12,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,STREET,N,N,333
HX341802,14/7/12,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,N,N,532
HX343648,14/7/12,CRIMINAL DAMAGE,TO VEHICLE,STREET,Y,N,835
HX342282,14/7/12,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,2221
HX349895,14/7/12,THEFT,OVER $500,RESIDENCE PORCH/HALLWAY,N,N,332
HX341919,14/7/12,THEFT,$500 AND UNDER,RESIDENCE-GARAGE,N,N,431
HX353309,14/7/12,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,STREET,N,N,1831
HX341714,14/7/12,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,N,N,532
HX341676,14/7/12,BATTERY,SIMPLE,SIDEWALK,N,N,332
HX341674,14/7/12,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,Y,N,423
HX353331,14/7/12,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,STREET,N,N,1831
HX341688,14/7/12,BATTERY,SIMPLE,TAXICAB,N,N,1424
HX341691,14/7/12,THEFT,$500 AND UNDER,SIDEWALK,Y,N,811
HX341671,14/7/12,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,Y,N,835
HX341683,14/7/12,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE PORCH/HALLWAY,Y,N,1132
HX341696,14/7/12,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,Y,N,733
HX341784,14/7/12,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),N,N,1224
HX341673,14/7/12,BATTERY,SIMPLE,STREET,N,N,421
HX341697,14/7/12,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,712
HX342246,14/7/12,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,414
HX341725,14/7/12,CRIM SEXUAL ASSAULT,AGGRAVATED: KNIFE/CUT INSTR,ALLEY,N,N,611
HX341678,14/7/12,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,N,N,2423
HX341702,14/7/12,PUBLIC PEACE VIOLATION,OTHER VIOLATION,SIDEWALK,Y,N,725
HX341693,14/7/12,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,PARK PROPERTY,Y,N,1834
HX341700,14/7/12,NARCOTICS,POSS: COCAINE,STREET,Y,N,925
HX341704,14/7/12,PUBLIC PEACE VIOLATION,OTHER VIOLATION,ALLEY,N,N,611
HX341706,14/7/12,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,N,N,924
HX341695,14/7/12,PROSTITUTION,SOLICIT FOR BUSINESS,SIDEWALK,Y,N,733
HX341724,14/7/12,ROBBERY,STRONGARM - NO WEAPON,APARTMENT,N,N,2515
HX341698,14/7/12,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENTIAL YARD (FRONT/BACK),Y,N,934
HX341680,14/7/12,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,Y,N,621
HX341690,14/7/12,ASSAULT,SIMPLE,STREET,Y,N,421
HX341949,14/7/12,THEFT,$500 AND UNDER,STREET,N,N,312
HX341831,14/7/12,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,324
HX344381,14/7/12,THEFT,$500 AND UNDER,APARTMENT,N,N,1214
HX344970,14/7/12,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,N,N,2524
HX341810,14/7/12,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,N,N,431
HX341672,14/7/12,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1112
HX341686,14/7/12,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,N,Y,613
HX341710,14/7/12,ASSAULT,SIMPLE,STREET,Y,N,2432
HX341694,14/7/12,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,Y,N,732
HX341692,14/7/12,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,Y,Y,1533
HX341701,14/7/12,THEFT,$500 AND UNDER,RESIDENCE,N,N,433
HX341708,14/7/12,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,N,N,1713
HX341740,14/7/12,ROBBERY,ARMED: HANDGUN,SIDEWALK,N,N,1824
HX341705,14/7/12,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Y,N,1413
HX341709,14/7/12,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,RESIDENCE,Y,N,1021
HX341703,14/7/12,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,512
HX341728,14/7/12,BATTERY,SIMPLE,SIDEWALK,N,N,1531
HX396882,14/7/12,THEFT,OVER $500,RESTAURANT,N,N,1231
HX342188,14/7/12,THEFT,POCKET-PICKING,STREET,N,N,1923
HX341743,14/7/12,ROBBERY,STRONGARM - NO WEAPON,ALLEY,N,N,433
HX341719,14/7/12,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,N,Y,624
HX341729,14/7/12,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,Y,N,531
HX341739,14/7/12,BATTERY,SIMPLE,STREET,N,N,612
HX341712,14/7/12,BATTERY,SIMPLE,SIDEWALK,N,N,422
HX341715,14/7/12,THEFT,OVER $500,STREET,Y,N,232
HX341720,14/7/12,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Y,Y,311
HX341716,14/7/12,BATTERY,AGGRAVATED: HANDGUN,RESIDENTIAL YARD (FRONT/BACK),N,N,431
HX341717,14/7/12,NARCOTICS,POSS: COCAINE,SIDEWALK,Y,N,1031
HX341718,14/7/12,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,TAXICAB,N,N,312
HX341745,14/7/12,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,735
HX344858,14/7/12,THEFT,$500 AND UNDER,,N,N,1214
HX342505,14/7/12,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,324
HX341723,14/7/12,ASSAULT,SIMPLE,SIDEWALK,N,N,613
HX342464,14/7/12,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,622
HX342024,14/7/12,THEFT,$500 AND UNDER,STREET,N,N,1215
HX351495,14/7/12,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,ATM (AUTOMATIC TELLER MACHINE),N,N,1831
HX341782,14/7/12,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,N,Y,1011
HX341731,14/7/12,ROBBERY,ARMED: HANDGUN,TAXICAB,Y,N,224
HX341738,14/7/12,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,Y,N,1933
HX341747,14/7/12,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,N,N,1824
HX341737,14/7/12,PUBLIC PEACE VIOLATION,FALSE POLICE REPORT,RESIDENCE,N,N,713
HX341722,14/7/12,BATTERY,SIMPLE,TAXICAB,Y,N,1413
HX341742,14/7/12,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,TAXICAB,N,N,2513
HX341866,14/7/12,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,N,N,1221
HX341749,14/7/12,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,N,N,1422
HX341856,14/7/12,OTHER OFFENSE,OTHER VEHICLE OFFENSE,RESIDENTIAL YARD (FRONT/BACK),N,N,2413
HX341744,14/7/12,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Y,Y,1133
HX342164,14/7/12,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,N,N,725
HX341721,14/7/12,THEFT,$500 AND UNDER,SIDEWALK,N,N,2024
HX342119,14/7/12,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,SIDEWALK,N,N,1432
HX345482,14/7/12,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,N,N,2521
HX341751,14/7/12,ASSAULT,AGGRAVATED: HANDGUN,STREET,N,N,2534
HX343703,14/7/12,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,N,N,611
HX341750,14/7/12,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,Y,1622
HX342205,14/7/12,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),N,N,835
HX341758,14/7/12,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,2515
HX342528,14/7/12,MOTOR VEHICLE THEFT,AUTOMOBILE,HOTEL/MOTEL,N,N,2232
HX341760,14/7/12,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,2213
HX341755,14/7/12,ROBBERY,VEHICULAR HIJACKING,STREET,N,N,931
HX341748,14/7/12,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,N,N,1651
HX341821,14/7/12,BATTERY,SIMPLE,RESIDENCE,N,Y,511
HX341769,14/7/12,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Y,Y,921
HX341763,14/7/12,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,N,N,2413
HX341766,14/7/12,BURGLARY,FORCIBLE ENTRY,SCHOOL| PUBLIC| BUILDING,N,N,723
HX341756,14/7/12,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,524
HX341781,14/7/12,ASSAULT,SIMPLE,RESIDENCE,N,Y,532
HX341879,14/7/12,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,ATM (AUTOMATIC TELLER MACHINE),N,N,1821
HX341773,14/7/12,ROBBERY,STRONGARM - NO WEAPON,STREET,N,N,1924
HX342273,14/7/12,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,421
HX344303,14/7/12,THEFT,$500 AND UNDER,STREET,N,N,512
HX341823,14/7/12,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,Y,434
HX343190,14/7/12,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,N,N,1011
HX341768,14/7/12,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,N,N,1653
HX343544,14/7/12,THEFT,POCKET-PICKING,SIDEWALK,N,N,1125
HX341803,14/7/12,BATTERY,SIMPLE,HOSPITAL BUILDING/GROUNDS,N,N,2031
HX342148,14/7/12,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,522
HX341814,14/7/12,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,N,Y,414
HX341787,14/7/12,ROBBERY,STRONGARM - NO WEAPON,STREET,N,N,1934
HX341790,14/7/12,THEFT,OVER $500,STREET,N,N,1512
HX343975,14/7/12,CRIM SEXUAL ASSAULT,AGGRAVATED: HANDGUN,STREET,N,N,1133
HX342104,14/7/12,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,N,N,1631
HX341795,14/7/12,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,Y,313
HY278422,14/7/12,THEFT,FROM BUILDING,APARTMENT,N,N,733
HX341799,14/7/12,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,133
HX341798,14/7/12,NARCOTICS,POSS: COCAINE,SIDEWALK,Y,N,1024
HX341839,14/7/12,BATTERY,AGGRAVATED: OTHER DANG WEAPON,OTHER,Y,N,122
HX341853,14/7/12,THEFT,RETAIL THEFT,DRUG STORE,Y,N,1824
HX341842,14/7/12,THEFT,$500 AND UNDER,STREET,Y,N,2011
HX341928,14/7/12,THEFT,RETAIL THEFT,DRUG STORE,Y,N,1824
HX342597,14/7/12,THEFT,FROM BUILDING,OTHER,N,N,1233
HX341920,14/7/12,THEFT,$500 AND UNDER,APARTMENT,N,N,1934
HX347411,14/7/12,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,N,N,511
HX341824,14/7/12,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,523
HX341825,14/7/12,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Y,N,2412
HX341925,14/7/12,ASSAULT,SIMPLE,APARTMENT,N,Y,713
HX341983,14/7/12,THEFT,$500 AND UNDER,RESIDENCE,N,N,531
HX344646,14/7/12,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,GOVERNMENT BUILDING/PROPERTY,N,N,113
HX345711,14/7/12,THEFT,$500 AND UNDER,OTHER,N,N,124
HX341836,14/7/12,ASSAULT,SIMPLE,RESIDENCE,Y,Y,735
HX341837,14/7/12,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,Y,N,1832
HX341847,14/7/12,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,N,N,612
HX341848,14/7/12,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,Y,N,1011
HX341846,14/7/12,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,Y,N,1824
HX341835,14/7/12,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,N,N,1653
HX341935,14/7/12,ROBBERY,ARMED: HANDGUN,SIDEWALK,N,N,613
HX342397,14/7/12,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,N,N,1933
HX372119,14/7/12,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,N,N,1213
HX344767,14/7/12,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),N,N,414
HX342291,14/7/12,THEFT,$500 AND UNDER,OTHER,N,N,235
HX341869,14/7/12,THEFT,$500 AND UNDER,RESIDENCE,N,N,311
HX342628,14/7/12,BURGLARY,UNLAWFUL ENTRY,APARTMENT,N,N,233
HX343468,14/7/12,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,323
HX391306,14/7/12,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,N,N,1915
HX347073,14/7/12,THEFT,$500 AND UNDER,STREET,N,N,411
HX343834,14/7/12,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,N,N,921
HX369213,14/7/12,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,N,N,223
HX358083,14/7/12,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,N,N,414
HX448132,14/7/12,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,2525
HX341871,14/7/12,THEFT,RETAIL THEFT,OTHER,Y,N,2533
HX341912,14/7/12,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,Y,1522
HX414164,14/7/12,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,N,N,222
HX341932,14/7/12,BATTERY,SIMPLE,APARTMENT,Y,N,2412
HX539652,14/7/12,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,N,N,823
HX344979,14/7/12,OTHER OFFENSE,HARASSMENT BY TELEPHONE,ANIMAL HOSPITAL,N,N,523
HX341877,14/7/12,BATTERY,SIMPLE,RESIDENCE,N,N,1824
HX341876,14/7/12,ASSAULT,SIMPLE,RESIDENCE,Y,Y,2234
HX341914,14/7/12,THEFT,$500 AND UNDER,CTA BUS STOP,N,N,623
HX341890,14/7/12,CRIMINAL TRESPASS,TO LAND,APARTMENT,Y,N,715
HX341882,14/7/12,BATTERY,SIMPLE,NURSING HOME/RETIREMENT HOME,N,N,2515
HX341908,14/7/12,ASSAULT,SIMPLE,RESIDENCE,N,Y,414
HX342681,14/7/12,BURGLARY,FORCIBLE ENTRY,RESIDENCE,N,N,1623
HX341909,14/7/12,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,N,1222
HX346057,14/7/12,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,VEHICLE NON-COMMERCIAL,N,N,224
HX342051,14/7/12,THEFT,FROM BUILDING,HOTEL/MOTEL,N,N,112
HX341927,14/7/12,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,N,N,322
HX341893,14/7/12,BATTERY,AGGRAVATED: HANDGUN,ALLEY,N,N,1133
HX343515,14/7/12,BURGLARY,FORCIBLE ENTRY,APARTMENT,N,N,2221
HX345393,14/7/12,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,APARTMENT,N,N,2433
HX342727,14/7/12,BURGLARY,FORCIBLE ENTRY,RESIDENCE,N,N,621
HX354420,14/7/12,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,N,N,522
HX342303,14/7/12,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,334
HX342481,14/7/12,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1214
HX342064,14/7/12,ASSAULT,SIMPLE,SIDEWALK,N,N,714
HX341898,14/7/12,BATTERY,SIMPLE,DEPARTMENT STORE,N,N,1522
HX341916,14/7/12,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,323
HX358661,14/7/12,THEFT,$500 AND UNDER,SIDEWALK,N,N,121
HX348528,14/7/12,BATTERY,SIMPLE,OTHER,N,N,1824
HX341899,14/7/12,ASSAULT,SIMPLE,STREET,N,N,215
HX341933,14/7/12,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,424
HX341906,14/7/12,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,522
HX341918,14/7/12,CRIMINAL DAMAGE,TO PROPERTY,GAS STATION,N,N,1131
HX341930,14/7/12,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,Y,N,731
HX341926,14/7/12,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,N,N,1132
HX342009,14/7/12,KIDNAPPING,CHILD ABDUCTION/STRANGER,SIDEWALK,N,N,1111
HX346119,14/7/12,THEFT,$500 AND UNDER,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,N,N,1114
HX341936,14/7/12,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,RESIDENCE,N,Y,324
HX341973,14/7/12,THEFT,RETAIL THEFT,SMALL RETAIL STORE,Y,N,112
HX342865,14/7/12,THEFT,OVER $500,STREET,N,N,123
HX341955,14/7/12,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,Y,N,1523
HX384323,14/7/12,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,725
HX343026,14/7/12,THEFT,OVER $500,APARTMENT,N,N,222
HX344896,14/7/12,OTHER OFFENSE,OTHER VEHICLE OFFENSE,RESIDENCE-GARAGE,N,N,511
HX342772,14/7/12,BURGLARY,UNLAWFUL ENTRY,APARTMENT,N,N,2524
HX341988,14/7/12,INTIMIDATION,INTIMIDATION,STREET,N,N,624
HX348188,14/7/12,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,N,Y,1531
HX344563,14/7/12,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,714
HX342190,14/7/12,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,NURSING HOME/RETIREMENT HOME,N,N,835
HX342135,14/7/12,THEFT,OVER $500,STREET,N,N,914
HX343174,14/7/12,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,N,N,1731
HX342611,14/7/12,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,N,Y,312
HX341992,14/7/12,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,Y,N,713
HX341979,14/7/12,ASSAULT,PRO EMP HANDS NO/MIN INJURY,HOSPITAL BUILDING/GROUNDS,N,N,1023
HX341956,14/7/12,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,N,1423
HX342042,14/7/12,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,RESIDENCE,Y,N,1014
HX341994,14/7/12,THEFT,RETAIL THEFT,GROCERY FOOD STORE,N,N,821
HX342257,14/7/12,BATTERY,SIMPLE,STREET,N,N,2532
HX341984,14/7/12,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,2423
HX342057,14/7/12,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,APARTMENT,Y,N,1533
HX342110,14/7/12,THEFT,$500 AND UNDER,DEPARTMENT STORE,N,N,111
HX343215,14/7/12,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,1932
HX341996,14/7/12,THEFT,FROM BUILDING,ATHLETIC CLUB,N,N,2032
HX342113,14/7/12,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,N,N,111
HX341982,14/7/12,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,Y,N,932
HX341995,14/7/12,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,Y,N,621
HX342015,14/7/12,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,SIDEWALK,N,Y,1132
HX342030,14/7/12,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,N,N,1421
HX342008,14/7/12,THEFT,$500 AND UNDER,SIDEWALK,N,Y,1011
HX343278,14/7/12,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,N,N,331
HX387141,14/7/12,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,N,N,512
HX372387,14/7/12,THEFT,OVER $500,RESIDENCE,N,N,1111
HX342552,14/7/12,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,833
HX342440,14/7/12,THEFT,$500 AND UNDER,SIDEWALK,N,N,611
HX342018,14/7/12,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA STATION,Y,N,1623
HX350264,14/7/12,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,N,N,2412
HX351655,14/7/12,ASSAULT,SIMPLE,SIDEWALK,N,N,2432
HX344682,14/7/12,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,613
HX344477,14/7/12,CRIMINAL DAMAGE,TO PROPERTY,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,N,N,224
HX345822,14/7/12,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,N,N,831
HX345851,14/7/12,THEFT,$500 AND UNDER,RESIDENCE-GARAGE,N,N,1434
HX344844,14/7/12,THEFT,$500 AND UNDER,RESIDENCE,N,N,522
HX342019,14/7/12,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,N,N,834
HX342134,14/7/12,NARCOTICS,MANU/DELIVER:COCAINE,APARTMENT,Y,N,913
HX342063,14/7/12,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Y,Y,931
HX342035,14/7/12,ASSAULT,SIMPLE,RESIDENCE,N,N,925
HX342093,14/7/12,BATTERY,SIMPLE,RESIDENCE,Y,N,831
HX342037,14/7/12,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,Y,N,1522
HX342052,14/7/12,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,Y,N,1033
HX342059,14/7/12,THEFT,RETAIL THEFT,SMALL RETAIL STORE,Y,N,622
HX342073,14/7/12,THEFT,$500 AND UNDER,STREET,N,N,1023
HX343609,14/7/12,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,414
HX343194,14/7/12,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1731
